3.457686728561599754e+00,3.502184745259480536e+00,1.128186032010059403e+00,2.257116099244447227e+00,4.301629647620295316e+00,2.197123989201222649e+00,4.785196376495845172e+00,2.407375692702337311e+00,1.570360493131277568e+00,1.620688626855981473e+00,3.730251025671441845e+00,2.265996075644889807e+00,2.477921244079981378e+00,3.616779318817527233e+00,1.383394858390522675e+00,2.391163870415766279e+00,2.288014180949103249e+00,2.131925071455525789e+00,2.432120555152895047e+00,3.721286086703126994e+00,0.000000000000000000e+00
6.772420718999081490e-01,-1.208450557985573548e+00,-6.295812541632466175e-01,-2.095733145695769295e+00,1.775010613285751271e-01,-1.391928748411586980e+00,3.171933561184797634e-01,-8.098319592281421064e-01,-2.031578077593629850e+00,-4.265656277204403768e-01,-7.341361636304715166e-01,-2.993001345767396515e-01,-9.034894008469962490e-01,-7.131646111065953475e-01,-2.153778159414961202e+00,1.485056991011369121e+00,5.673800687613448357e-01,-1.414276686504695402e+00,-1.843786787081047596e-02,-5.041494670993151850e-02,0.000000000000000000e+00
-8.027085605768956578e-01,-3.983829141826419118e+00,-3.410804733834114977e+00,-4.894948943102780170e+00,-5.933843883865318469e-01,-4.698102619093170063e+00,-3.176475647618130616e+00,-1.622214553934226533e+00,-4.916153969197019968e+00,-1.336440292188476597e+00,-2.191692406393211279e+00,-2.057485631364957879e+00,-3.064622819792040431e+00,-1.918959909663238594e+00,-3.646575892315991219e+00,-4.640360403587851401e+00,-7.232259667598048836e-01,-1.666727208862341492e+00,-2.283639669947799433e+00,-2.277148609353123021e+00,0.000000000000000000e+00
-6.968787606337804030e-01,-2.326023798260334452e+00,6.953283084826569205e-01,-2.710793430125836956e+00,-1.911969601016110243e+00,-6.658491840045145382e-01,-2.083825240020097169e+00,-2.538771912666072605e+00,1.993749718077155730e+00,-1.840542080915660739e+00,-5.157495025142361911e+00,-1.748921001929102825e+00,-1.932276147104467823e+00,-1.919108443689495846e+00,1.332089155307219608e+00,-2.488367034667100075e+00,-2.473715151968531423e+00,-2.592765328869683916e+00,1.008835991023873113e-01,-2.854313069298237693e+00,0.000000000000000000e+00
3.922046126528978771e+00,8.093495219313396882e-01,2.517281117775298505e-01,6.119721385664549373e-01,-8.059263245396329767e-01,3.655178438231418969e+00,-1.626134914347850069e+00,-6.105004684421888594e-02,1.270664279564094112e+00,2.212031448215057150e-01,1.287713641627036276e-01,2.195639822104114458e+00,2.183561207787588110e+00,-1.188568363503586411e+00,1.463824919428249327e+00,-2.157433067234856505e+00,2.212119891227313229e-01,1.558098710840323475e+00,8.085619045224682333e-01,-1.004736333043700469e+00,0.000000000000000000e+00
-3.677742598692413267e+00,-3.154982363977505422e+00,-2.729607481678018033e+00,-1.523432087425095949e+00,-3.426986459373361882e+00,-4.133194339974791909e+00,-4.640844611861896674e+00,-2.470812976470990741e+00,-4.075102398227498313e+00,-3.742388869944561769e+00,-5.653588804554158465e+00,-3.637700107663061289e+00,-3.765709437520396108e+00,-2.407022768421855030e+00,-3.428891727708088144e+00,-2.776846339587498491e+00,-3.010413465014610601e+00,-2.533819286114808111e+00,-5.507700665578179944e+00,-5.935799507457153901e+00,0.000000000000000000e+00
-1.155639530117688274e+00,9.149970776118157012e-01,2.336418622172644177e+00,-1.235598849986897507e-01,1.039735964120931611e+00,-2.325374001123240442e-01,1.159145506543311610e+00,1.658254447821260413e+00,3.434724556595684319e+00,2.106197611232237143e+00,-1.190523351486229453e+00,7.280489644986776199e-01,2.675451419451420065e+00,2.514516923283034444e+00,2.608628714066730137e+00,1.338474503557614437e+00,-5.298490428753994674e-01,2.651934278077709983e+00,3.004905173327008239e+00,-3.635618097214555755e-01,0.000000000000000000e+00
6.982829620039415763e-01,2.056011483244275961e+00,1.335559393881115664e+00,4.742696996314307079e+00,1.980621396965314585e+00,1.813802589176735314e+00,8.296734873322518800e-01,-2.747512676366026252e-02,3.724241484844894590e-01,4.096983679267927947e+00,1.875878765512158708e+00,3.976421992539882044e+00,4.710257766572430782e+00,5.031541382144618879e+00,7.249466909407227266e-01,2.099933300970704408e+00,3.703852379266890704e+00,4.179448199851826473e+00,1.133379820431623664e+00,3.418373227278976412e+00,0.000000000000000000e+00
1.839251797420639711e+00,-6.672644884439342672e-01,-3.931191838993300713e+00,-1.781087150119333051e+00,-2.518111919176479141e+00,-2.132913697208011161e+00,-8.636977045827174404e-01,-1.477304616896313760e+00,-2.625379258092027435e+00,-2.656966962706438729e+00,-9.404080381469572814e-01,-1.866189880454542482e+00,-1.412423418718760759e+00,-3.304076698474460727e+00,-1.647702349951936096e+00,-5.521946090233483595e+00,-1.004178350466132352e+00,-4.049206142632359118e+00,-1.358824137393197518e+00,-2.078733605236730231e+00,0.000000000000000000e+00
-7.344430746058959736e-01,-1.567320456898522396e+00,-7.984659008875415465e-01,1.205658904329610426e+00,-2.469646948894530958e+00,1.727863659932090012e+00,6.626949217632986944e-01,-2.854025552292763779e-01,8.513290003609491619e-01,-4.856528857817821176e+00,-9.471412091356397056e-01,1.274150634496034051e-01,-2.060881965346564648e+00,-7.273600742132541042e-01,9.608354988886660397e-01,-1.649351657836716778e-01,-4.013339302776820716e+00,-2.058811802951351355e-01,-2.403058651234991405e+00,-2.235510055928445539e+00,0.000000000000000000e+00
1.846856371169228961e+00,1.644511287631468477e+00,-8.174794597689799547e-02,1.062387711416692415e+00,1.655509603399206942e+00,-1.003553912352849742e-01,8.937838021115815934e-01,2.186334680938267550e+00,-2.055259724694339152e+00,1.385018699286092891e+00,1.281879475997415696e+00,1.451785038957553287e+00,-3.452020942805567039e-02,1.385447785987648839e+00,-1.119863481150979778e+00,1.464050910979478370e+00,2.690429137992212949e-01,5.191484942328057350e-01,-2.733206824575662441e-01,-3.401792019554695234e-01,0.000000000000000000e+00
1.008969319297976064e+00,2.137463462401793635e+00,2.548355963604568952e+00,4.586425523279373806e+00,2.011216709752450704e+00,6.250811680126064918e-01,1.942266080805092665e+00,2.540172536618271470e-01,9.444880739608094711e-01,4.306518963718750648e+00,1.935707542878946752e+00,3.460881387194670200e+00,3.857723216079855355e+00,5.352797918639894625e+00,1.148008274451422395e+00,3.825352802080753900e+00,1.589814593657189912e+00,5.282794290580559604e+00,1.028946207815465641e+00,3.981167377324360324e+00,0.000000000000000000e+00
2.257070264384177349e+00,5.096225506822583684e-01,1.252360923246036428e+00,2.653944416211964530e+00,9.813482821883103835e-01,2.822089114349587646e+00,3.037068191287102259e-01,1.825171565910874261e+00,1.977547675173294106e+00,-5.757690600596369057e-01,2.171047197729474298e+00,3.095156895514640905e+00,2.415468248745050950e+00,2.059039834407745406e+00,6.784438203909846088e-01,1.239490883625093298e+00,1.436597624037650345e+00,3.001165906462011090e+00,1.311223694643482762e+00,-3.532552824904686695e-01,0.000000000000000000e+00
2.992444525831303714e-01,-1.836179399158844872e+00,5.737459804297416754e-01,-1.200305205126311003e+00,1.085209168228710608e+00,-1.847374190421445128e+00,-1.426716638663582559e+00,8.725821070605818131e-01,-1.265149471379414692e+00,-5.930082758691795908e-01,-9.567879409604167495e-01,1.081408891589776600e+00,-9.160251652689423985e-01,1.273160496819625065e+00,-8.913226557729936328e-01,-4.323850421185660986e-01,6.532525218217209995e-01,-1.535451469528564150e+00,1.877706977361238927e+00,-1.754549568343584998e+00,0.000000000000000000e+00
-3.679491864182764083e+00,-4.329857325144765845e+00,-5.176759742302276202e+00,-6.697130564190958424e+00,-4.160526077984358473e+00,-4.934435919442458740e+00,-3.276774578224504353e+00,-2.992169411933859990e+00,-3.873144420607925742e+00,-4.173510971602505393e+00,-5.690957365432105952e+00,-3.666544279043848498e+00,-5.432482567406648144e+00,-4.788559152821211917e+00,-4.091697672760634674e+00,-6.541747333571184875e+00,-4.887119002979034121e+00,-6.416237786224989748e+00,-3.388987404679456805e+00,-5.244268814095247144e+00,0.000000000000000000e+00
2.000655981527155625e+00,2.379152254719286930e+00,1.005741154267239534e-01,1.245659696289960205e+00,7.148065790713959977e-01,2.253597716459041944e+00,3.826133859694294870e+00,2.189529125749690719e-01,3.666142281724737551e+00,4.319794257416964545e-03,5.991041220127423239e-01,2.095272010993810774e+00,8.407412518813807134e-01,-4.359353700575082646e-01,3.620367690309847841e+00,-1.345672733470825833e+00,-8.002455038667144471e-01,-2.727922720427349290e-01,2.849305794901739297e+00,5.585949869033570575e-02,0.000000000000000000e+00
-3.445646017767389324e+00,-2.418719170399974416e+00,-3.258156667167384501e-01,-2.402072288510995746e-01,-1.927356500091338187e+00,-8.769355323839812533e-01,-9.309800583148528652e-01,-2.174712180775054904e+00,-2.031754677030014999e+00,-8.752501707278304011e-01,-2.386233724586436011e+00,-1.440588982457523315e+00,-2.105834729771976832e+00,1.816983304576799796e+00,-8.926080685236463808e-01,2.339515202065655775e+00,-1.244063277400529355e+00,2.369740860597328691e+00,-3.591745679732701202e+00,8.988207134578301005e-01,0.000000000000000000e+00
-2.438627029236831056e+00,-1.697630562952850530e+00,-3.318889473003496349e+00,-9.838111277054922832e-02,-4.885205424863728885e-01,-2.607697548202215554e+00,-2.677157632929876740e+00,-1.518955376634106180e+00,-4.439730487426917449e+00,-2.222996953184900981e+00,-6.452977659521090814e-01,-2.223299503337894389e+00,-9.913956918801205553e-01,2.595160759488877034e-01,-2.567551762751248301e+00,-3.257236590241320506e+00,-9.104826719997050066e-01,-2.755619859836291763e+00,-2.710143014853072074e+00,-2.236346372969256535e+00,0.000000000000000000e+00
